id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1Q3r6AQ--K1gsI6iiuf3VwStQ_S2OG3QFT381hA5nZ7RKQ9kG2lUw6koNSP87_pFJafPBakuB71Gpdvl1siCSlMamgbHV3If932xNLThqa7LYI=',@KlausDieterBei2 @DrieElmann 💫Guten Abend 🙋🏻‍♀️✨,b'gAAAAABkk1Q3quktRMCJvqrzVFGdBvDa2wu-zm6G2MuyMcJ6ygYFeTGtON0KHIItfeuZ3zWkBijvlZoqSIUhmtMEqv7bqmQ54txuKiFHf4EfpAsN-6yhzk8=',294
b'gAAAAABkk1Q346G1WFMRawVHzOgDQxMMYwU1Z7Tngjanko_ga9h5ydqHzCPELgnsO0AGrADHzuLVCL-vUkA1N77p18CG7n-LC2XV1O2kmjqZXQOn0yhKtKU=',"@Weltmeister1887 @tierimtor Ehrlich gesagt habe ich keine Lust mehr, Karten für Fürth zu kaufen. Das ist auch der Grund, warum ich kaum noch hingehe. Preise Champions League, Leistung Kreisklasse. Die vorzeitigen Vertragsverlängerungen waren ein Fehler",b'gAAAAABkk1Q3_OpmzsnxasVDCLi40OVj7SfDg5axa6IYQbzISA2QweztaXIr2BHSMtrlr7coXWXBX41LVM-_0Hct7VUgyMirPlD0j0WV44pEpxzPy7ssW84=',70
b'gAAAAABkk1Q36YQX9xU_WgMczwSk8pQKWNQV4f_hjGkB07vvOxUj-7DfgNyQnVtm8BOsTOHonWEHyJ-b6u5tfEv1_6VVawchC_68MBjbx0RmA_cOkrOSEuA=',"@OrthoDel Getreide und Scheingetreide (Quinoa, Hirse, Amaranth, Grünkern, Kamut, Emmer...). Fast nie Reis, den mag ich überhaupt nicht. Hülsenfrüchte (Kichererbsen, Kidneybohnen und rote Linsen) auch.\n\nIm Gegensatz zu anderen liebe ich Dinkelnudeln. 🥔 mag ich auch sehr.",b'gAAAAABkk1Q3AuUemCoF9ZueAExzoshPOYvy49BBcxyUDXh6uFFYkQiAXBwIEp93nCfylySsv9uJSc90_X5cSitCjUtTgE4vRw==',749
b'gAAAAABkk1Q3_iGoh7esrYIIlW3iuawi-jy9sqgotntjgPY9qupiVXuXp9stbsv5sioLuU493gL7YoggchA6fjX9VDN2wSUjyJcgoT2vrs09UOsppOdcTd4=',"@katdro Sicherheit, die bis zur Grenze gilt? NL, Polen, F, CZ. Überall stehen AKWs. Wie dumm, dreist, ideologiebesessen muß man sein?",b'gAAAAABkk1Q3x6Jv1Uh83i-dSMMD2VoLvBvlPKOd5SD2OsJtqfZK0kCgL5D05uX_6bMSeNUpmrqBJ1EhX4UQtkPdu1jdnujX2w==',80
b'gAAAAABkk1Q3tpyR3TUKyZtk4ytYVRKJk08hC3ZUNY8F3eSeOfMX2oNAnw-rUCEMOrKdh7LEwW8brMXMUXHrqMH4rESDx2HuaKKAqa_V1Zl7V_D9wBlJBUc=',@chaosundkater @Quasselette Legal wär ok,b'gAAAAABkk1Q34t8dvICEtwl1q5qgEYUnVELHLm583AtETCJmDpJtNHhlt890um5_v3zoBIJfi3w7QgIqwDlFnDc0XJgOW9PGPQ==',1806
b'gAAAAABkk1Q3GeUBy2jfc2Y-4u6cqsl0odnW3fXnv3cSac9m74qEpgEG7jE9CkryNAFczn7eBB9uTv_gvMt-hUG38LSXPw8umMq0YI9KoUPULSWqfZLU6CA=',@King_Schultz__ Dieser Bäcker würde mich schon seit Aufhängen des Schildes nicht mehr gesehen haben.,b'gAAAAABkk1Q3oEuXRFs175_P2O0SGVBukbJxxtXLYrRHbUv9cIv5UuqI6xDlsjR5jaLWLsbr85IozeObdcdamw_ZJnjc-R8_7Q==',1896
b'gAAAAABkk1Q3yKGqXD-T2Y21nCosPvihys_tVrkQCoHvycn1CaUwkgJ_Q_ERSrNhQprdapbNTkZnQvfa6_NzGfUFTVr4gBNLsXNXM6nOjB7jTkbXGdkEaHE=',"Heute ist #WeltPinguinTag – Anlass genug, um den kleinen Frackträgern etwas Aufmerksamkeit zu schenken: Im März sind die vier Königspinguine Ungane, Umber, Noah und Carina aus dem Zoo Zürich zu uns gezogen. Seither leben insgesamt neun Königspinguine bei uns im Pinguinkiez. 🐧 https://t.co/xjWtEffVNx",b'gAAAAABkk1Q3uwWXENlBI5fSPYyHJn9UE3eCgDIlijYzY-aNzmU2pToAaH5I6M0eXPdKT-foTRg28wWWarB0qyRUR0r7HM7l6A==',27725
b'gAAAAABkk1Q3OIlhxOlkyQFzRRq_GUS0uDmlVdvvvA1h9T3bvjzgpprbcpmHQx_kFK1VXmn8rd1kdjbgUmV7W89fNA-uIVEq1nf8jYTICdQJqeMrzftr6yw=',"@beautifuleast @julianmieth @BurkertEulitz Ich habe in einer gelebt und weiß, was es bedeutet.",b'gAAAAABkk1Q3EODWjJ-SnFNlDFTbDqMU6xG5D4S5Jnvun4KvA6xvkOdOrKB-i5wOyeoopAoqmeZg8XEXM_DUhkMapRRZyPBjNcm73XYjVqm0-xtkASPjzfI=',100
b'gAAAAABkk1Q3ls4qnmSCoqYu7oAVNJHgaimtNBXyEoOlYdMSg6HRna7I4IQi2TX-ndmeFNbC5hu72-GaU2mf7SH1CTNSnJNZuKyRfzCajMZ8fL1kJUp5QX0=',"@Alles_Und_Nix Wenn ungefährlich, gerne gleich doppelte Dosis. 🤓",b'gAAAAABkk1Q3pNZjBUJqUnfMwQsxGMen3tbkv9xI6zrXdcr6aISmBdnkobQ1FuSmtrjygFTm9W4VGgTcGK2xlsZt5CfaLB1byh8p8psMFDOUBYn7_qWeDuY=',260
b'gAAAAABkk1Q3UqMObnD_7blJgRucLppPzqPL9nZNBOWLfvhiSR3thjxGawidZZkfgaEr6dyNMa9DT45zMpr7t33WzXeHzl_4hpUnyG-3dEMBOvKxo37DGUI=',@hachi_hata @FragenuberF Man könnte hier sagen: »für die Annalen.«  Diese Redensart »for the record« ist im Deutschen aber eher unüblich.  Man kann in anderem Kontext auch sagen »um das festzuhalten« oder »um das mal gesagt zu haben.«  Hier passt das aber nicht so gut.,b'gAAAAABkk1Q3HCFHh3HRdge2ELaeJy0DktpX45rgdQdzEBK8w17T2ykrYQXLTLdaqs4JorqAQlEUwgQVUYJEFmMSgaXCdPNFxA==',353
b'gAAAAABkk1Q3_M7JP3k76bH8U8qfKUlabmD1v8-ku_Nkex-xw8htRItR7NmHK-1U1NluAWpUdOuuIuuQaxAH_obiXM1yFxsNzNK8YUsYO-37VmJ4PxEwLtk=',"Ich bin glücklich, wenn ich 22:00 Uhr schaffe … wecken war heute 4:30ihr #kampfderrealitystars",b'gAAAAABkk1Q3g7Zm0kINK55_j2zGpnQTl17WizJj0uPo_7aKVezOuqOQCjTVf2ak36yEje9sbWzIiMMO7yBTTi039qgoJt2cikyFGk6iod8onzRmTy0J8CY=',228
b'gAAAAABkk1Q3jNBaWXDFKv6W9z-1w8biWAPD5XRyEg77-Jo-NFiuyFmUTzIP6JjcGxMSSAzY8k5Fx-dKhTqu2jj6V6rR00nFt4cCf6MtDt6BtenX0A9AIIo=',Herd war noch an https://t.co/VjJGPZ2vz5,b'gAAAAABkk1Q3uU6L7sZAchv7Rz4WcOy16Bwa5KQPR_bWxs-aa-HdS4UruHRgT0TGTaZ4v-EeP1T0aG_xX_raRZR58xB8sunJGA==',2366
b'gAAAAABkk1Q39tsVTs2bKr6mrlNKzX-Z-lYW9FfP3zgdFcN9yuEimuzFcqsn1fAJx4LZ3tsATni9J-J8jYn97YzwGlgCRgsKjKou219r2oO0w1fFwsbm1F0=',@EduardoSGE @lenschnaaa Ja aber über so was braucht man gar nicht diskutieren ob Ernst oder Witz denn das ist ein wichtiges Thema und da macht man dann keine Scherze drüber,b'gAAAAABkk1Q3iMr-E4SnaSCB9J-_1rcmc_3q3BM8iUexef8RIHS8wWUkBE9XWaIV_Md-m0AVVc0fDLi2FCKrYwkzq5RF4h3JxgOlIB2j2CUBuUu-44UJ8YE=',59
b'gAAAAABkk1Q3NESntffNpJ1pHoQTXti8iRMnMz3cGkrOeoZfkDTaqbL5BZGIDSZn12AzxVCL0bFb1z8V3qBDG-UYH7SDYb1Jk2wKz9vCB2KWaonZfECwvkE=',#U2 Klosterstraße hat 8 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 9:31 19.4.23,b'gAAAAABkk1Q3WlNioUazCJzrmnGRH6q7aKM75BFEi9tkArq_gp6IEaNrQZCwShohj-WUnSKkSP-v5QFOdJQq-ifOgViG6Yqo-dOujXa2OJEEnB2KdVaec5k=',1672
b'gAAAAABkk1Q3Y4j2yFzdY0EsUDiV-7VfJDh6ej5akXtHTtrTsKZmjstZVKquAtUDfMvph0B8JNUM0bTuaztii1GpdUvLFVLYu24RGtjIxgHJJ9QaHR4_ab0=',"@ZentrumVernunft @TichysEinblick Weil dieser Gesellschaftsrat auf den irrsinnigen Gesetzesänderungen beruht, die gestern mit Fakenews und Halbwahrheiten durchgeboxt werden sollten? 😉",b'gAAAAABkk1Q3WOUroksnb1t844YEogM3zJt405aJ1u3Tlj-rXYWdpNTfN_CzAnJb1VTLvxduF0zNRujMEX22ixdzWlvUo2pV3c_dx52hd-2t7LkI7vlyKyw=',8
b'gAAAAABkk1Q3kDV5wAksPyZ0tEvW2MdY-SZOt533ot5293gSVhGNwhz3ia0eXlTQ7x3Em7a52xb1trlMyx7_SSLiIgUTar-hCaSm8mgnCvBq2KV84a9E_dU=',"@gerhard_zeiler P.S. Hätte der Nachbar mal mehr von den Lachsbrötchen gehabt, gern auch ohne Brötchen, dann hätte er richtig gut mit Omega 3 Fettsäuren vorbeugen können. Stents können multiplere Ursachen haben als Ihre eindimensionale Denke es zulässt. Trust me.",b'gAAAAABkk1Q3VnWjWNFBiuyZel7IFsVGKfgGNfcwvO5xV-zCKD4LgqPzR6R0DwYPgBiUUQmkbHKTvHpCcP6u20oFU4N9LuFR3Q==',368
b'gAAAAABkk1Q3w42baVuKYY9SZC0Wi2bQ4b4BOIOdc4KCvYOGkiGcPfgCDZiWrWgDTZMn0vkaKorft-0ddIkFleDC_OsefOieYLtZq515-GLKkj1aHWaKLfc=',@ClaudiaSalowski Nö. Blau ist der WDR.,b'gAAAAABkk1Q3dsTWJ1RSRHbyXjnY7nmHkF53oyPGCgYIrAm911K-5d7WjPdv-1DODtv16zZEXd88b7aOClpq38myWHUmODOmA2ZKkvsriKcwxXuQAc7VhcI=',864
b'gAAAAABkk1Q32s64qUu47011SgC9qsjhOtt0mVt0LFFoYyA1HBTR4W5SKuEiqL4hEAjMCS8McFunSbaWFprexCJiTs1_euHk9q6OEFTSq4-69mdAoRUreu8=',@TobiAyodele Kriegsverbrecher in der DDR Deutschen Demokratischen Republik . https://t.co/oiRVNk0UYO,b'gAAAAABkk1Q3fyX0o7pnIfA13_4rKEmC6Xl7nA3Isv8oTuaM8IxkxTgUYiD16StNwYNXgZoaDoPT3tF26MTflqMTW3na0kLtKg==',240
b'gAAAAABkk1Q3vcQKrhvsOEvCPdA6PLtSis1n3tZAgbg9qYmNka9TY3L7H9OISIRpUc5tsCPzguSBxvMIbeptX-DjZnXkvioix-MiMPpt0z88XjsbxCAHxic=',@DummeDorfDirne DB Mitarbeiter als erstes vor🫡,b'gAAAAABkk1Q3BsToeADfQ32BdSQ0Sw1xbzluQTXq_6E6LCXNOrGrtAsP7yZjQP3_DgLGDAtxOhOz0ZS_ao82tp3E79m8T7NgQU10-2RDw7kSdwUqSrSTmN4=',3
b'gAAAAABkk1Q3xx3jr4wdAmV6uxQTrN46CnViZqOS57pX5EN7u_w7j0vYuN09peFQgHoKH6cd1yOdaSAn6k4VJhS5HT-mJPkKUTIVizQhjcQz9ZU6CzvXBcM=',"Alles bei, Gebete, Umsturzfantasien, Diktatur-Geblöke, neue Verschwörungsmythen, Anschuldigungen.",b'gAAAAABkk1Q3TSqTdrdP87PInsKTHEQAszxVYuabdZEAybuIOyAOkBYcXNncX6rpsvLTYUFGtkxOr3oN-YFfO3_KQYtnaZ9_SWCFXk8pL0O6Ydw6oF5yhr8=',17947
b'gAAAAABkk1Q3z8O5wxF8-F0FyrR51b9cmXMk8hnIclKT0d8Lt7iv1JdxI-51sDrDhQYMoIfMR5f_jHZ6ogl5tCfH6w80h5NyIMLRihEZtBTnrkIZxVUQI08=',@LostRoom3 Mit Sicherheit hat er keine.,b'gAAAAABkk1Q3sii2gqG8yWqah7GU1g9roJ8UWUeeagSMB7D_rWYRLXhIbZEG5hdMslJ0BMcgG7jFjlHSA8wwBsnxao5J_THhmEZFthVkQOeMN5Hf-9aTVIA=',11091
b'gAAAAABkk1Q3OLqnUmrMQVTbYHoTlS8Y7DIAv5hiz-qYHtmu4Zc3rptnX_Bo_VT47cmvbbfgOyl2glMhIEGT8V3m5Nb66w95F1uE6w8pQLv9Zve2fZ4d6V0=',Schau dir Die Zeit ist gekommen✊🏻s Video an! #TikTok https://t.co/vgk9D9SPUE,b'gAAAAABkk1Q3PpMbu13dHpIXWDNVBlTZmNaBX76eOEGubXI4wOTFGjitjlty1_i3QrKWvc9_fzqxJvDOAMs9Q3XkcWgxCV5vsA==',335
b'gAAAAABkk1Q39Bc2xic61Zb8j4q-wL13akJAuDgW15HlT3L9hsrCTwvE9jAVg9D4cO-2wXxVEzxjjDejew_eBuh1YqUbbPsWjGFP0rtpKFdvdtE4DPclJwQ=',ine wirklich brauche ich hasse so etwas und es gibt keine Möglichkeit das zu ändern im Moment.  Ich habe das Gefühl nackt auf der fibo zu sein. Auch wenn es bescheuert klingt. https://t.co/khhbKX5Yjl,b'gAAAAABkk1Q30b3U9Jdf9oTZbResPtYAjoPi-mzIvtKKTZVnn-dJez-KbHRTRZy-8h5Ij8XKcIOq1v9CyminsPSUclNe5CQ3Md7CVQ8toq4FCYPXxLxnmJs=',1287
b'gAAAAABkk1Q3nF9Fb6lcYxHdJfKLkwM_fcZNz-6WhBE0eNR44S43sEbPR25uNRht_3TVszVPJ8kYxQYlbSlMpsMORarKo4-F2e72-w2a8o7eZFWVCVDN9sc=',"#200 Prenzlauer Berg, Michelangelostr. hat 11 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 22:33 28.3.23",b'gAAAAABkk1Q3LEuuP74qWg8Iu46mcsyPSECL-0Or26BbWkmAUETLBWGy-BX_WSgRI2UB7ZYKeQ7sowIbpmqS3_SfpCI6nel9ZRcQmhbdzt6Yww1FQS09s6M=',1672
b'gAAAAABkk1Q3IJJGO_qpJQHHGVxZeQPyWwzq5wCVvGQwOIlv4baMkCLDumuQ9OvS75A8XhxEz4Ee-AQUdQX6XXhlBroDioc5nL938FFvAT9bHw8xugsHnf8=',Hartes Jugendstrafrecht: Australien steckt Kinder in Einzelhaft https://t.co/jq3c50Kwxi https://t.co/ueygMIS4oe,b'gAAAAABkk1Q3rNW3rD67zKPucPEI2wnMZ95X36HvhRx2ZFs8NtFjfmVwg71elZR-BhV13VG9wfUoe8RuFO0sokz0sIzJYx3oTA==',2366
b'gAAAAABkk1Q3DTOtbtZ88KI8rUcN_18l-X-tx_sO0OYLVKHOPJ_CSX6MLgxdNns8tXf5sHqGaHzApFp0pFu5CBe3YiK9HWxFS_GYjoptkXBdYeI3eH0k0H0=',"Und das ist gut so!\n""Die Polizei Berlin hat 2 für das Wochenende angemeldete Palästinenser-Demonstrationen verboten. Beide Versammlungen waren (...) zum „Tag der palästinensischen Gefangenen“ in Neukölln geplant. Auch Ersatzveranstaltungen sind untersagt"" https://t.co/yfW8XGuRcg",b'gAAAAABkk1Q3cO1adfJsNfvQFFHDlg2w2yETSZ16knocu5kuB1NjCxgVB2chyUJmCQFZfg8n8p33cwqJFo1Y4iMPTu0-CiT3TQ==',4177
b'gAAAAABkk1Q3-7CqlmHPGNBagQsSgmzYwbhBr0knueTZhVi3aLo4gkjjGFiUa3_A2kMPWaZPQK2Y9iOwumu3UUAXhlrhYSzIVymtpaMCSsrN9rQ1SWUpzZo=',"@biesdorfer83 Also diese beiden Zahlenkombinationen, die auf den Bussen stand, wurden bis heute noch nie gezogen.",b'gAAAAABkk1Q3J07j7ojWPmwPCfUqseXl1uyMtWWajFnv8CbfS9mIskczLtWVncmlH-gM6nln_3bY3uYLVZ0xJquA348Tih0LkA==',96
b'gAAAAABkk1Q3uErVX0ZJvkcvg6pgyKhhfDn4cpF6y_hArscQxHQGIUtZY_ZZmbjcFjUwvYJQ63exKQrkJtO6KaJ29TayaC0ejL8MXFpvh196dN5trp987Ps=',@unholdemaid Außerdem hab ich Urlaub.,b'gAAAAABkk1Q3V_pYfFq4e5Rw8zUdgIxjex6cjsaO7WZfgBQMdeXA_5cEXoBYKWD1hj2kvoYMQnJWRIlls5EQMC1mCipl6iB0Kvp-uKusOTVws16frx2aVHg=',2694
b'gAAAAABkk1Q3Zn-SEo1Ye-EwRL4Gi1JV7YNCYd-YygDh2jfS5lKX4aUBSPiOn_BHpJJt_4OXLf2AqyB5B_qgR2I2S1X85Y4g26Z1txj6KTZnJDTFmCiPjN4=',"@Dirk_aus_Hessen Nicht GANZ korrekt: Mehrheit dafür, Quorum nicht erreicht.",b'gAAAAABkk1Q3bZdDlGPRx37YqZ_2SECvIZ2mwOgbyl16mMANC3x0ChBIPZRb354IwNWgSn5rCZ-HONYNf3QSHWHb05cDG5SZUg==',7123
b'gAAAAABkk1Q3AzLwnPwYmwS3LYzlsRipIIisTt9bq1stJboF_FukrBeeEVgmB1tu7JhG0ijnkjhhB-TsIoOEQmRXQvyAEbNmFAdL6HZeJhYTG5ld8jt0_nQ=',"@UlrichAlois1 @ABaerbock Unfassbar, dass die Realitaetsverweigerin immer noch nicht rafft, dass sie dort nichts aber auch gar nichts ausrichten wird. 🤦",b'gAAAAABkk1Q308eSK6h0rOGZ5tNVyRIQ0jHHSpPhyiZBYw9OfybBy-DXDpZZKiipIGmgZ1_jo5_T49AYvcak9Xli6QshXqxLBXxQ3fdq8UkvjTQfYisFc44=',100
b'gAAAAABkk1Q31WR95M9jWYRUeCGW0Od64__N2LDXhVjpwSe_6gXJHbQxFlxEwHlHi2rHDRoDt0ls6RZ09EVaeMlJjjEca18RLRtOg8voSEGWhrf9yXSfCMI=',"@DieterFC0107 @AchimTruger Verschleppen bedeutet nur, dass es noch teurer wird.",b'gAAAAABkk1Q3trF679dKEmrYiasnBhctykMHpf0_0yNb_Ga0-RUtzowwY2rdu57EAtK0Dbd-I_XsrzvcO0OFzj4keIRy_hMQBg==',1047
b'gAAAAABkk1Q3UvwVkRabeU4bwfFudETDg0DHe2kF1TnzYNhRE9OfTsQ0RkRRJsaEpjIoKLllFmIlZfDGGEztSpdWk7e3poKE1f-uOqocbjQWzNj6Fzh9JUc=',Nicht Ärgern☝️🙈😂😂😂 https://t.co/bqlE9NcHPW,b'gAAAAABkk1Q3_XaiiadQAzZ3lyH9q8N5gVgaJliZV6fYkvpWiySgJVhvKq12Mz5xSG5GSe3x-ncPDqzS3aiiaBabU9JTF--RU1zV3mF0S_qUtwk61BhaqCY=',889
b'gAAAAABkk1Q35ZbEuoo5ztPd-Ysg7ZQO5JLWwYenUPFSSD6rcmFpipexmzwYmDCr2XkiZW63kbWSxAEf8HigMcVWo9_gFY1jHkCgLOxd7oRL8gyIme0K23I=',Man kann auch ICMP-Pakete ganz einfach blocken und Hackern keine Chance geben durch Schadsoftware den Rechner zu beschädigen. https://t.co/hbTeQvtffD,b'gAAAAABkk1Q3GVr6se-kj7Otq-DXmRr28BabeuuQCyw9VC6iTPV6MXj3joeDC2uOc2H2MXjL4ceHArwxoPSo8mKD4BSMaebKGpgaCw9R92Wuu6y3IZK88LM=',11
b'gAAAAABkk1Q3rF8LZJc1PTMuwujyXlmJDdRUOE5uNCNqqcO1AIyWCg_rSq-OEHyvM1hX5hJgTWSO-IcBlFptKLCSBvKc55Fb4pr5thGTctHwlWvKksFCmcs=',@ImmerZuLaut @SAW_BW @DocOnco @TheLancetOncol @drcole12 @MT_Onkologie @AIO_Onkologie @ONKO_portal @OnkoCommunity @onkowissen @DerOnkoZockt Covid Tote 🙄… ohne Obduktion keine Covid Toten…,b'gAAAAABkk1Q38Y6lu0CvSFUWqMzUqrRf72DDZFOYhVbbJxnRhL824SDuwWBqLQiF0mWOptDD9hpnYP5qtYDgkaF2q0ICxisqcw==',1273
b'gAAAAABkk1Q3ZovcC5op3ocDLQYOmcavGjJKUndsiQOE59gOirsVrnDaXGoqhdSfKz745rWiVCy5b16iDts4940z1LDeWIFJuVvviTGqnQcO36z15aaH3Cw=',"Ersatzkonzept für Streckensperrungen rund um Stuttgart: Nachdem die DB Anfang des Monats ein Ersatzkonzept für Sperrungen rund um Stuttgart für den Zeitraum 21.4. bis 12.5. bekanntgegeben hatte, folgten heute entsprechende Konzepte für die Bauphasen… https://t.co/OPR4bwMh1P",b'gAAAAABkk1Q3hNWUq4h5_qKIrt0AftpIHQdXjNxol6gKgAhga-XlqvflntBQlBMktk-FJZJnyp_sxqaP5ZSeAAWi0fDj7T96Zw==',6776
b'gAAAAABkk1Q3wXSiJK6bcTSoGSsuy28ioQG8jvPZ4GOApfiijknz_NoK47GlXUrmgWmICGkddFRYrtMK48HcwJWToSrY5CdtRPMrTO44qMbR4V5XoM6AWCw=',"@AtesGuerpinar Wenn es mit Die Linke so weitergeht, dann wird es in der nächsten Legislaturperiode auch nichts mehr mit einem Sitz! Freu mich!",b'gAAAAABkk1Q3Qy1j_SMICc3l8aP2mLawALmK3BneOdcpkEWSVYQA-92QCBf4s-44kF0qjRdw5mN9F5tx1ZvLv0-4ivlv3aMsgDszwyyYtjR9h-547yfvOqA=',168
b'gAAAAABkk1Q3gkzJuIQJnA0Cu9lZ1FqWx-CnEI0evgJO9AXQ6bc8-NddwVqYlzMV8Rfmj41WlLkGTCzcrs4ESEUgmtOxpmuwRQ8SYnJWXLPUFFjMwflKnUc=',"Früher dachte ich, in D bricht die Revolution aus, wenn das Reinheitsgebot für Bier verwässert wird. Aber es ist schlimmer, nimm dem deutschen Michel 10 Min. freie Fahrt u er dreht frei! #LetzteGeneration #Klimakatastrophe",b'gAAAAABkk1Q3a-sFgDOT8r6AdUlGGRSPVgLqrp2g6XtMABOJel5vo2Y86AymQV0OTpJE2mTswDeDVWm_5S39URVVCkSHNtsy5g==',1364
b'gAAAAABkk1Q3lzfLrUELbytSVUT73eRjw7WTrqe2fVJhuHeRg8unpu1Q_Hu9W3tSYgvUcifZ7N4TKXCn0VtYY-fPVBKYKHJ3DTUE5AcNtE3gWKn7S6pAeOQ=',Weitere Proteste drohen: Verfassungsrat winkt Frankreichs Rentenreform durch https://t.co/HSaDYwVPMd https://t.co/KDxJNZZ8o9,b'gAAAAABkk1Q3WtkkwNkMGTgXIOheZINgS3w2eEd8avUhO-tR6vNZt8zsMQ5emx55O_5KAZpYfFL0BIxzLLkw001DTLErGR1pYw==',2366
b'gAAAAABkk1Q364npHdY1EeJnvICA_S8Bbh-Hh8FoFn_1LTfGoGZnZwicAi9bQVxkeIyKcajVCRx6i80EYW5eTMHDzx7YZpEo7AJwAay4RKJQWJy-2bue08M=',@Salt_and_Fury XDDDDDDD NE!!! Wenn bin ich die betrunkene auf Arbeit. (nein spaß xD),b'gAAAAABkk1Q3QqJZEswtmwuk8ASWFeSg0v8X5hI0YonRcZwPWRbxDe_-FC1SiyrYtVB_g6kEo9RgRDEZ8uEP-PNO2NjQiu5lOA==',267
b'gAAAAABkk1Q3CrX9oPndeQRvRmrt5ojYF66Y7nTNI6Ad0lMHqnAu7xR8BA6PdcbaAvP0aHLY2z_SFQq7nFRMKhCPGJD28M73KFaPWMlGr4RnFrSYNfG3Eh8=',23 Berlin-Tipps für den 23-Grad-Tag https://t.co/jnNZI3pW1U,b'gAAAAABkk1Q3oXuu_K2Cw9YTWWIqraSIuKJ2oHF_4Bb5jWi-EAE-myOc3vcV__N_tGFyRxfdWFSbC1USJgDODRAJAkyUy84vHg==',158095
b'gAAAAABkk1Q3phfL83xVNzgCSIGe3hUAjDiB_BDHAndimET_Yy4fBe8l2nBSZ-wC1HuC1_ikljuLpKzJjuBEC3_LAP_eFxIt3bpAdmt34blpxcTVRkLsq70=',@rtde_ Sie ( NATO ) wollen den dritten Weltkrieg und Stoltenberg ist bekannt dafür das er die Russen Hassen tut.\nVon der Leyen schlägt in die gleiche Kerbe. https://t.co/7ZPVZCys8t,b'gAAAAABkk1Q3gDPfSwA2BcP0gqkkZne94JqPcu3rdoFgOXYqSPBMqntmenL83XNJh8AiOKOpMyiRW75ZTXykdamWKeXoRG1CXNbue1GDgsV7B97sohg0_54=',4
b'gAAAAABkk1Q3ttqDPxK9ytbpWsku4gmy5OdAUSWOJF8g4V5KSlarG96WssAR5jXkrN6v804H9SEIjnl4kl5KGu8XEU5C9zb-XUkmKRhE3TVabdq2Lvka5XY=',"@DerKWer @RonenSteinke @HermiamBerg Sie musste sterben, weil der Fahrer eines Betonmischers sie überrollte.",b'gAAAAABkk1Q3QbkydToVcDdCNsSss-jqe4JyRH0Lntv_egxRG0t6IUNuU1_X9_6H2AcDQBGmHMf7fAPLqlbJAANyPcis0maXNA==',393
b'gAAAAABkk1Q3L3TJHVqnV_G-pObVuSu2GvYrPSg3LDWJSVqF9wzswq_3VASLSWI1YP5OtGNIbEfGnsm7o3o_CV0JLIml0yDaO0t9WogALAS3ys39UMGDzbg=',@perlenzwerg @BestofHep Premiumfreundin,b'gAAAAABkk1Q3x4hI1KMvfWBvzSRUPl47tWO4C3JNCU16J2m2D0CE0Kld8VkM2ONQao3yID8QtqExgs6ejs_KrzWK7twrKKgdxl0m7t-7FPaRgeeVkicIinA=',999
b'gAAAAABkk1Q3A0RpN_rCA09RA8vQs-EcCx63OvhuLy3tVsYgZXqTZvjDeHh1FsEYAhnSasLoEYa0FAG19EDbwWjhiAz9PplE0rmpFsyLEVRuUocrSg6xs2M=',"Biden: Vorwürfe ""lächerlich"": Inhaftierter US-Reporter in Russland angeklagt https://t.co/vQjUFhby90 https://t.co/AlSkYcBvMe",b'gAAAAABkk1Q3CofXN5mF1oUHIiMcZCNnNkMr8OPJX7iLAeZXt1RK5WQ0B35D3KPnPNo6QiCwL90qD39b8lCRCr_lrhVO_pgPCg==',2366
b'gAAAAABkk1Q3H79wjwtRO3T2whH3GZ0j1ZzvoS0KG8YTB6hTnon3-ABPOZUqCggGA5vXJnT9NcSabA25Qq5Pf1XbJEJvaRIyfY7Fa80OxPTDKvaLpSohzs0=',Die Herbst-Vorschauen der Aufbau Verlage sind da. Viel Spaß beim Entdecken! \nhttps://t.co/VyJYPNgpvG https://t.co/0Cm4E72keW,b'gAAAAABkk1Q3RFU8pIM7IRH7t3ldfww4DQf1gjI0gB7-NSUvX4troOjYSkaQncU2PpjXgbfPbydvVAJvjvuVFAcFw5MR_DMlmg==',14003
b'gAAAAABkk1Q39E0rN8tbiHQIiLH6BI0sjtiUiaEIlcUSvXE5R2Qsmo9Gahyom1fW-1hhuV41IXIClVR5ihV5ZASnw2LiU21S-1sD-Z__E2S01lZFsvltaUo=',Wer @cervixiaa findet bekommt irgendwann mal was von mir 😂😂😂 https://t.co/o792XVsKYC,b'gAAAAABkk1Q3LtbUo3P0YsfmVCpaLSLhURo7kL6B0q2JJb70LOBMJcOdlRctEZPYatmNAHzB-8TcbWXplOC_JUaqOiWsm4UuBhn27XA_zjrSL_bln3lsTMM=',159
